-46.78, -51.79
-49.43, -51.80
-53.73, -51.82
-46.15, -51.74
-49.90, -51.76
-47.46, -51.77
-44.60, -51.79
-45.06, -51.81
-49.70, -51.83
-50.67, -51.85
-45.68, -51.74
-47.63, -51.75
-45.74, -51.77
-45.65, -51.79
-47.90, -51.80
-50.99, -51.82
-51.81, -51.84
-46.68, -51.73
-45.64, -51.75
-46.31, -51.76
-48.10, -51.78
-45.55, -51.80
-47.35, -51.82
-46.60, -51.73
-45.81, -51.74
-45.16, -51.76
-47.75, -51.78
-47.30, -51.79
-49.39, -51.81
-49.20, -51.83
-45.68, -51.72
-47.13, -51.74
-46.16, -51.75
-47.46, -51.77
-47.28, -51.79
-48.88, -51.81
-52.51, -51.83
-47.00, -51.74
-48.15, -51.76
-47.90, -51.78
-45.16, -51.79
-45.44, -51.81
-50.40, -51.83
-48.39, -51.85
-45.64, -51.74
-46.81, -51.76
-46.65, -51.77
-46.30, -51.79
-48.26, -51.81
-51.23, -51.83
-51.42, -51.84
-47.10, -51.73
-46.95, -51.75
-50.42, -51.77
-48.07, -51.78
-45.89, -51.80
-47.17, -51.82
-49.37, -51.84
-48.91, -51.73
-46.10, -51.74
-45.56, -51.76
-48.27, -51.78
-48.51, -51.80
-51.94, -51.81
-48.67, -51.83
-45.20, -51.72
-47.47, -51.74
-45.49, -51.76
-48.51, -51.77
-47.66, -51.79
-48.78, -51.81
-52.92, -51.83
-47.39, -51.75
-48.45, -51.76
-47.58, -51.78
-45.52, -51.80
-46.83, -51.81
-49.20, -51.83
-51.45, -51.85
-45.67, -51.74
-46.76, -51.76
-47.19, -51.77
-45.04, -51.79
-50.05, -51.81
-49.16, -51.83
-50.75, -51.85
-47.50, -51.74
-46.33, -51.75
-45.59, -51.77
-46.95, -51.79
-46.13, -51.80
-46.06, -51.82
-49.04, -51.84
-45.89, -51.73
-45.63, -51.75
-44.87, -51.76
-48.03, -51.78
-48.23, -51.80
-48.80, -51.82
-49.04, -51.84
-44.99, -51.73
-49.11, -51.74
-46.41, -51.78
-50.47, -51.81
-51.32, -51.83
-48.11, -51.75
-48.84, -51.77
-47.49, -51.78
-51.11, -51.80
-45.19, -51.82
-49.14, -51.84
-50.19, -51.86
-46.47, -51.74
-47.21, -51.76
-47.03, -51.78
-45.44, -51.79
-49.47, -51.81
-52.20, -51.83
-48.70, -51.85
-47.59, -51.74
-46.59, -51.75
-47.26, -51.77
-46.32, -51.79
-46.77, -51.81
-45.89, -51.82
-50.20, -51.84
-44.67, -51.73
-45.82, -51.75
-45.22, -51.77
-48.03, -51.78
-47.75, -51.80
-49.49, -51.82
-49.27, -51.84
-45.45, -51.73
-49.58, -51.74
-45.63, -51.76
-46.06, -51.78
-52.32, -51.80
-50.93, -51.81
-52.77, -51.83
-55.46, -49.21
-53.31, -49.23
-55.61, -49.25
-55.65, -49.26
-54.64, -49.28
-53.08, -49.31
-55.44, -49.33
-53.20, -49.20
-50.75, -49.22
-53.31, -49.24
-53.99, -49.26
-54.90, -49.28
-56.96, -49.30
-56.45, -49.32
-51.82, -49.20
-55.65, -49.21
-53.98, -49.23
-51.95, -49.25
-56.38, -49.27
-57.65, -49.29
-56.78, -49.31
-50.38, -49.19
-53.49, -49.21
-55.19, -49.23
-54.28, -49.25
-54.12, -49.27
-58.95, -49.29
-56.90, -49.31
-49.28, -49.19
-50.49, -49.20
-51.37, -49.22
-52.92, -49.24
-53.77, -49.26
-55.90, -49.28
-59.87, -49.30
-54.44, -49.21
-53.09, -49.23
-55.73, -49.25
-57.44, -49.27
-55.66, -49.29
-55.09, -49.31
-55.35, -49.33
-54.12, -49.20
-52.28, -49.22
-56.39, -49.24
-56.97, -49.26
-56.49, -49.28
-55.42, -49.30
-57.20, -49.32
-52.29, -49.20
-53.33, -49.22
-52.85, -49.23
-49.94, -49.25
-54.90, -49.27
-55.83, -49.30
-57.15, -49.32
-52.06, -49.19
-52.69, -49.21
-53.83, -49.23
-53.02, -49.25
-53.51, -49.27
-57.06, -49.29
-57.37, -49.31
-49.51, -49.19
-49.84, -49.21
-51.42, -49.22
-53.17, -49.24
-54.26, -49.26
-55.30, -49.28
-56.55, -49.31
-56.46, -49.21
-53.48, -49.23
-54.98, -49.25
-58.49, -49.27
-55.47, -49.29
-54.36, -49.31
-55.25, -49.33
-54.08, -49.21
-51.66, -49.22
-52.93, -49.24
-54.43, -49.26
-57.31, -49.28
-58.70, -49.30
-57.60, -49.33
-53.19, -49.20
-55.60, -49.22
-53.18, -49.24
-52.00, -49.26
-56.33, -49.28
-55.38, -49.30
-54.39, -49.32
-51.94, -49.19
-54.19, -49.21
-52.91, -49.23
-56.62, -49.25
-55.52, -49.27
-55.81, -49.29
-58.80, -49.31
-49.61, -49.19
-49.93, -49.21
-55.45, -49.23
-51.90, -49.25
-54.93, -49.27
-54.31, -49.29
-59.03, -49.31
-57.05, -49.21
-55.14, -49.23
-58.49, -49.25
-60.41, -49.27
-57.45, -49.29
-56.38, -49.31
-56.75, -49.34
-55.35, -49.21
-53.16, -49.23
-52.83, -49.25
-54.83, -49.26
-53.74, -49.29
-59.92, -49.31
-55.86, -49.33
-52.14, -49.20
-54.85, -49.22
-54.06, -49.24
-52.31, -49.26
-56.21, -49.28
-56.63, -49.30
-58.67, -49.32
-51.45, -49.20
-54.56, -49.21
-53.90, -49.23
-56.49, -49.25
-55.88, -49.27
-57.95, -49.29
-57.41, -49.32
-49.03, -49.19
-51.65, -49.21
-52.66, -49.23
-51.63, -49.25
-57.72, -49.27
-54.07, -49.29
-59.46, -49.31
-57.10, -49.22
-54.96, -49.23
-55.05, -49.25
-57.47, -49.27
-56.94, -49.29
-54.13, -49.32
-56.65, -49.34
-53.75, -49.21
-53.59, -49.23
-52.81, -49.25
-55.40, -49.27
-54.41, -49.29
-56.73, -49.31
-54.89, -49.33
-51.84, -49.20
-54.07, -49.22
-54.88, -49.24
-53.91, -49.26
-55.30, -49.28
-55.67, -49.30
-56.90, -49.32
-52.68, -49.20
-52.79, -49.22
-52.48, -49.24
-55.00, -49.25
-53.21, -49.28
-56.71, -49.30
-54.96, -49.32
-49.92, -49.19
-50.42, -49.21
-52.72, -49.23
-52.56, -49.25
-54.59, -49.27
-53.94, -49.29
-58.08, -49.31
-55.03, -49.22
-56.07, -49.24
-54.12, -49.26
-55.85, -49.28
-57.75, -49.30
-56.84, -49.32
-58.34, -49.34
-52.47, -49.21
-50.76, -49.23
-51.09, -49.25
-53.03, -49.27
-55.32, -49.29
-56.28, -49.31
-54.67, -49.33
-51.94, -49.21
-52.49, -49.22
-54.20, -49.24
-52.81, -49.26
-57.06, -49.28
-54.38, -49.30
-57.04, -49.33
-50.67, -49.20
-53.22, -49.22
-52.29, -49.24
-54.46, -49.26
-52.11, -49.28
-57.26, -49.30
-54.28, -49.32
-51.41, -49.19
-49.60, -49.21
-54.65, -49.23
-52.68, -49.25
-51.99, -49.27
-53.30, -49.29
-56.77, -49.31
-54.24, -49.22
-57.97, -49.24
-54.16, -49.26
-54.85, -49.28
-55.33, -49.30
-59.43, -49.32
-58.62, -49.34
-53.79, -49.21
-50.71, -49.23
-50.60, -49.25
-52.85, -49.27
-53.32, -49.29
-54.98, -49.31
-56.96, -49.34
-51.89, -49.21
-51.52, -49.23
-53.27, -49.25
-53.79, -49.26
-53.95, -49.29
-53.63, -49.31
-58.03, -49.33
-55.71, -49.20
-51.92, -49.22
-52.58, -49.24
-54.35, -49.26
-52.39, -49.28
-55.85, -49.30
-53.78, -49.32
-48.72, -49.20
-48.92, -49.21
-52.14, -49.23
-51.40, -49.25
-52.27, -49.27
-53.94, -49.29
-54.50, -49.32
-52.43, -49.22
-57.39, -49.24
-53.78, -49.26
-55.08, -49.28
-55.14, -49.30
-58.25, -49.32
-60.27, -49.35
-50.56, -49.22
-53.36, -49.23
-51.48, -49.25
-54.33, -49.27
-53.36, -49.29
-54.53, -49.32
-58.03, -49.34
-53.21, -49.21
-50.90, -49.23
-57.23, -49.25
-52.16, -49.27
-54.92, -49.29
-55.68, -49.31
-56.61, -49.33
-51.09, -49.20
-52.22, -49.22
-52.87, -49.24
-54.67, -49.26
-52.90, -49.28
-56.65, -49.30
-55.53, -49.33
-48.57, -49.20
-48.47, -49.22
-51.74, -49.24
-51.37, -49.26
-52.40, -49.30
-56.21, -49.32
-51.45, -49.22
-55.33, -49.24
-53.01, -49.26
-53.91, -49.28
-56.72, -49.30
-57.02, -49.33
-56.11, -49.35
-50.44, -49.22
-50.79, -49.24
-50.60, -49.26
-53.40, -49.28
-52.14, -49.30
-53.96, -49.32
-57.74, -49.34
-51.96, -49.21
-51.48, -49.23
-54.35, -49.25
-52.55, -49.27
-52.15, -49.29
-57.58, -49.31
-54.19, -49.33
-51.47, -49.21
-50.96, -49.22
-52.31, -49.24
-52.43, -49.26
-52.61, -49.28
-54.94, -49.31
-55.11, -49.33
-48.47, -49.20
-47.72, -49.22
-50.31, -49.24
-52.02, -49.26
-52.17, -49.28
-53.37, -49.30
-53.61, -49.32
-50.40, -49.23
-53.62, -49.25
-54.35, -49.26
-54.43, -49.28
-56.97, -49.31
-57.15, -49.33
-53.73, -49.35
-49.67, -49.22
-51.42, -49.24
-52.76, -49.26
-53.48, -49.28
-52.31, -49.30
-53.15, -49.32
-54.74, -49.34
-52.24, -49.21
-50.46, -49.23
-53.36, -49.25
-52.19, -49.27
-54.39, -49.29
-57.61, -49.31
-56.01, -49.34
-50.20, -49.21
-52.66, -49.23
-51.31, -49.25
-51.70, -49.27
-51.37, -49.29
-53.55, -49.31
-52.21, -49.33
-50.11, -49.20
-47.96, -49.22
-50.73, -49.24
-57.24, -49.26
-51.93, -49.28
-53.03, -49.30
-52.48, -49.32
-49.64, -49.23
-51.83, -49.25
-54.58, -49.27
-54.06, -49.29
-55.73, -49.31
-56.58, -49.33
-55.52, -49.35
-52.16, -49.22
-50.22, -49.24
-54.33, -49.28
-52.84, -49.30
-53.09, -49.32
-55.54, -49.35
-52.45, -49.22
-50.40, -49.23
-54.28, -49.25
-55.65, -49.27
-54.47, -49.29
-54.91, -49.32
-56.45, -49.34
-50.80, -49.21
-50.46, -49.23
-50.53, -49.25
-51.42, -49.27
-52.41, -49.29
-53.76, -49.31
-51.45, -49.33
-47.39, -49.20
-48.30, -49.22
-50.85, -49.24
-50.66, -49.26
-50.56, -49.28
-53.82, -49.30
-52.13, -49.33
-49.59, -49.23
-53.32, -49.25
-52.35, -49.27
-52.47, -49.29
-56.00, -49.31
-55.31, -49.33
-56.24, -49.36
-51.17, -49.22
-50.09, -49.24
-50.79, -49.26
-53.56, -49.28
-51.07, -49.30
-53.17, -49.33
-55.04, -49.35
-54.16, -49.22
-50.67, -49.24
-54.30, -49.26
-53.42, -49.30
-53.69, -49.32
-54.98, -49.34
-52.74, -49.21
-52.66, -49.23
-49.81, -49.25
-52.10, -49.27
-51.32, -49.29
-54.62, -49.31
-52.88, -49.34
-47.76, -49.21
-47.46, -49.23
-50.28, -49.24
-50.75, -49.26
-50.49, -49.28
-55.65, -49.31
-51.98, -49.33
-51.12, -49.23
-50.40, -49.25
-52.87, -49.27
-52.41, -49.29
-54.21, -49.31
-54.15, -49.34
-55.31, -49.36
-51.49, -49.23
-50.91, -49.24
-51.85, -49.26
-56.65, -49.29
-52.01, -49.31
-52.78, -49.33
-55.80, -49.35
-53.40, -49.22
-52.61, -49.24
-55.77, -49.26
-52.60, -49.28
-55.50, -49.30
-53.19, -49.32
-57.71, -49.35
-50.36, -49.21
-52.11, -49.23
-49.64, -49.25
-53.09, -49.27
-53.52, -49.29
-52.22, -49.32
-56.13, -49.34
-48.57, -49.21
-48.01, -49.23
-49.28, -49.25
-53.22, -49.27
-50.08, -49.29
-54.51, -49.31
-54.02, -49.33
-51.09, -49.23
-51.06, -49.25
-52.08, -49.27
-53.10, -49.29
-54.85, -49.32
-55.56, -49.34
-54.89, -49.36
-55.06, -49.23
-53.40, -49.25
-53.77, -49.27
-54.63, -49.29
-54.49, -49.31
-52.73, -49.33
-54.58, -49.36
-53.61, -49.22
-54.54, -49.24
-54.66, -49.26
-54.42, -49.28
-51.44, -49.30
-52.02, -49.32
-54.59, -49.35
-50.89, -49.22
-52.78, -49.24
-50.37, -49.25
-51.18, -49.27
-52.54, -49.30
-52.12, -49.32
-56.46, -49.34
-49.56, -49.21
-48.90, -49.23
-48.93, -49.25
-53.81, -49.27
-53.40, -49.29
-52.60, -49.31
-53.44, -49.33
-52.17, -49.24
-50.56, -49.26
-52.87, -49.28
-52.14, -49.30
-53.66, -49.32
-56.01, -49.34
-58.15, -49.36
-54.38, -49.23
-52.29, -49.25
-55.42, -49.27
-52.33, -49.29
-53.35, -49.31
-54.07, -49.33
-53.78, -49.36
-52.22, -49.22
-54.27, -49.24
-55.27, -49.26
-51.60, -49.28
-53.61, -49.30
-50.43, -49.33
-56.22, -49.35
-48.18, -49.22
-50.55, -49.24
-50.54, -49.26
-50.95, -49.28
-51.25, -49.30
-55.01, -49.32
-57.35, -49.34
-49.77, -49.21
-48.02, -49.23
-48.46, -49.25
-52.73, -49.27
-51.43, -49.29
-52.24, -49.31
-53.61, -49.34
-49.05, -52.46
-54.66, -52.48
-56.03, -52.49
-57.04, -52.51
-56.28, -52.52
-54.04, -52.54
-49.24, -52.56
-56.82, -52.46
-46.32, -52.47
-54.17, -52.49
-53.01, -52.50
-58.85, -52.52
-56.40, -52.53
-58.72, -52.55
-51.61, -52.45
-54.85, -52.47
-54.68, -52.48
-58.98, -52.50
-55.56, -52.51
-58.11, -52.53
-57.85, -52.55
-51.63, -52.45
-54.48, -52.46
-53.55, -52.48
-58.50, -52.49
-55.97, -52.51
-55.77, -52.53
-55.35, -52.54
-51.64, -52.45
-51.25, -52.46
-54.49, -52.47
-53.52, -52.49
-52.38, -52.51
-55.63, -52.52
-57.44, -52.54
-56.44, -52.46
-53.60, -52.48
-58.06, -52.49
-57.15, -52.51
-55.81, -52.53
-55.28, -52.54
-54.76, -52.56
-55.23, -52.46
-54.90, -52.47
-56.48, -52.49
-53.90, -52.50
-57.68, -52.52
-55.06, -52.54
-60.14, -52.55
-52.18, -52.46
-54.78, -52.47
-54.15, -52.48
-53.44, -52.50
-56.63, -52.52
-59.24, -52.53
-57.14, -52.55
-52.51, -52.45
-56.94, -52.47
-53.62, -52.48
-55.59, -52.50
-55.44, -52.51
-56.74, -52.53
-54.28, -52.55
-52.85, -52.45
-50.71, -52.46
-52.52, -52.48
-53.03, -52.49
-55.36, -52.51
-57.12, -52.52
-54.25, -52.54
-59.82, -52.47
-54.11, -52.48
-59.42, -52.50
-57.70, -52.51
-54.93, -52.53
-53.89, -52.54
-56.31, -52.56
-55.95, -52.46
-52.26, -52.48
-54.68, -52.49
-54.78, -52.51
-58.20, -52.52
-55.76, -52.54
-57.54, -52.56
-51.58, -52.46
-55.39, -52.47
-54.56, -52.49
-57.69, -52.50
-53.85, -52.52
-57.78, -52.53
-58.33, -52.55
-54.25, -52.45
-53.86, -52.47
-53.90, -52.48
-56.66, -52.50
-57.21, -52.51
-58.30, -52.53
-59.08, -52.55
-53.87, -52.45
-50.23, -52.46
-55.51, -52.48
-51.98, -52.49
-53.11, -52.51
-54.26, -52.53
-56.34, -52.54
-60.71, -52.47
-56.47, -52.48
-56.59, -52.50
-57.47, -52.51
-56.65, -52.53
-55.75, -52.55
-59.03, -52.56
-55.05, -52.46
-55.21, -52.48
-55.74, -52.49
-53.49, -52.51
-55.38, -52.52
-57.38, -52.54
-55.63, -52.56
-51.41, -52.46
-58.04, -52.47
-54.35, -52.49
-55.35, -52.50
-56.07, -52.52
-57.44, -52.54
-55.75, -52.55
-54.84, -52.45
-53.32, -52.47
-56.37, -52.48
-56.23, -52.50
-59.44, -52.52
-57.10, -52.53
-55.71, -52.55
-54.72, -52.45
-50.62, -52.47
-53.93, -52.48
-54.36, -52.50
-53.24, -52.51
-54.28, -52.53
-55.57, -52.55
-57.40, -52.47
-59.53, -52.48
-55.68, -52.50
-53.62, -52.52
-58.27, -52.53
-53.73, -52.55
-56.49, -52.57
-55.10, -52.46
-55.85, -52.48
-56.21, -52.49
-53.40, -52.51
-56.08, -52.53
-55.11, -52.54
-54.16, -52.56
-52.73, -52.46
-53.75, -52.47
-55.01, -52.49
-56.69, -52.51
-55.65, -52.52
-54.92, -52.54
-60.18, -52.56
-52.52, -52.46
-54.21, -52.47
-53.75, -52.49
-56.06, -52.50
-55.31, -52.52
-57.01, -52.53
-56.72, -52.55
-54.55, -52.45
-50.31, -52.47
-54.97, -52.48
-52.76, -52.50
-52.18, -52.51
-55.13, -52.53
-57.76, -52.55
-56.06, -52.47
-57.12, -52.49
-56.49, -52.50
-56.27, -52.52
-55.67, -52.53
-57.56, -52.55
-57.74, -52.57
-54.83, -52.47
-53.49, -52.48
-57.12, -52.50
-53.53, -52.51
-55.21, -52.53
-55.90, -52.55
-55.50, -52.56
-51.79, -52.46
-57.08, -52.48
-54.84, -52.49
-58.46, -52.51
-56.24, -52.52
-55.00, -52.54
-57.13, -52.56
-53.68, -52.46
-57.53, -52.47
-56.48, -52.49
-53.35, -52.50
-54.84, -52.52
-56.60, -52.54
-57.27, -52.55
-52.61, -52.45
-50.75, -52.47
-54.23, -52.48
-54.56, -52.50
-51.92, -52.52
-54.33, -52.53
-59.53, -52.55
-53.56, -52.47
-58.33, -52.49
-53.90, -52.50
-56.56, -52.52
-56.34, -52.54
-58.07, -52.55
-58.93, -52.57
-59.69, -52.47
-52.90, -52.48
-55.50, -52.50
-52.23, -52.51
-54.05, -52.53
-54.53, -52.55
-55.70, -52.57
-51.87, -52.46
-53.62, -52.48
-52.49, -52.49
-55.60, -52.51
-54.74, -52.53
-55.25, -52.54
-58.84, -52.56
-55.87, -52.46
-55.27, -52.47
-54.76, -52.49
-54.02, -52.51
-55.87, -52.52
-55.66, -52.54
-57.44, -52.56
-53.68, -52.46
-50.58, -52.47
-53.54, -52.49
-53.53, -52.50
-51.09, -52.52
-53.46, -52.53
-55.92, -52.55
-52.02, -52.48
-58.19, -52.49
-53.23, -52.51
-56.43, -52.52
-55.15, -52.54
-57.98, -52.56
-58.36, -52.57
-55.16, -52.47
-53.51, -52.49
-56.73, -52.50
-53.85, -52.52
-55.72, -52.53
-54.59, -52.55
-56.70, -52.57
-51.10, -52.47
-57.47, -52.48
-53.04, -52.50
-56.23, -52.51
-55.77, -52.53
-53.93, -52.55
-61.50, -52.56
-52.10, -52.46
-56.85, -52.48
-55.67, -52.49
-55.73, -52.51
-55.36, -52.52
-57.99, -52.54
-53.05, -52.46
-49.89, -52.47
-55.13, -52.49
-53.42, -52.50
-51.55, -52.52
-54.48, -52.54
-52.14, -52.48
-54.72, -52.49
-52.35, -52.51
-55.57, -52.52
-56.51, -52.54
-56.80, -52.56
-58.60, -52.58
-55.23, -52.47
-52.82, -52.49
-55.39, -52.50
-53.53, -52.52
-56.34, -52.54
-54.62, -52.55
-55.24, -52.57
-51.40, -52.47
-55.23, -52.48
-55.64, -52.50
-55.52, -52.51
-57.31, -52.53
-55.44, -52.55
-55.58, -52.57
-55.46, -52.46
-57.56, -52.48
-57.92, -52.49
-54.05, -52.51
-55.83, -52.53
-55.48, -52.54
-57.70, -52.56
-53.59, -52.46
-49.33, -52.47
-51.07, -52.49
-54.27, -52.51
-54.33, -52.52
-54.78, -52.54
-56.22, -52.56
-51.18, -52.48
-55.51, -52.49
-52.16, -52.51
-57.34, -52.53
-60.96, -52.56
-55.89, -52.58
-55.66, -52.47
-51.51, -52.49
-56.71, -52.51
-55.96, -52.52
-53.88, -52.54
-55.65, -52.56
-54.28, -52.57
-49.69, -52.47
-54.10, -52.48
-56.33, -52.50
-57.72, -52.52
-56.90, -52.53
-48.32, -52.55
-58.34, -52.57
-54.01, -52.47
-56.98, -52.48
-54.54, -52.50
-53.72, -52.51
-52.29, -52.53
-47.16, -52.55
-58.26, -52.56
-50.03, -52.48
-52.59, -52.49
-48.97, -52.51
-53.38, -52.52
-54.27, -52.54
-55.45, -52.56
-52.41, -52.48
-54.22, -52.50
-55.04, -52.51
-56.97, -52.53
-55.59, -52.55
-58.41, -52.56
-58.05, -52.58
-52.94, -52.48
-50.89, -52.49
-54.86, -52.51
-55.86, -52.52
-53.48, -52.54
